0.520000,0.560000,0.345000,0.745000,0.500000,0.500000,0.000000
1.000000,0.550000,0.360000,0.000000,0.510000,0.400000,1.000000
1.000000,0.485000,0.560000,0.190000,0.510000,0.300000,3.000000
1.000000,0.565000,0.385000,0.000000,0.495000,0.700000,1.000000
0.520000,0.565000,0.340000,0.835000,0.505000,0.400000,0.000000
